Date,Cases
2020-08-05,1964536
2020-08-06,2027074
2020-08-07,2088611
2020-08-08,2153010
2020-08-09,2215074
2020-08-10,2268675
2020-08-11,2329638
2020-08-12,2396637
2020-08-13,2461190
2020-08-14,2525922
2020-08-15,2589952
2020-08-16,2647663
2020-08-17,2702681
2020-08-18,2767253
2020-08-19,2836925
2020-08-20,2905825
2020-08-21,2975701
2020-08-22,3044940
2020-08-23,3106348
2020-08-24,3167323
2020-08-25,3224547
2020-08-26,3310234
2020-08-27,3387500
2020-08-28,3463972
2020-08-29,3542733
2020-08-30,3621245
2020-08-31,3691166
2020-09-01,3769523
2020-09-02,3853406
2020-09-03,3936747
2020-09-04,4023179
2020-09-05,4113811
2020-09-06,4204613
2020-09-07,4280422
2020-09-08,4370128
2020-09-09,4465863
2020-09-10,4562414
2020-09-11,4659984
2020-09-12,4754356
2020-09-13,4846427
2020-09-14,4930236
2020-09-15,5020359
2020-09-16,5118253
2020-09-17,5214677
2020-09-18,5308014
2020-09-19,5400619
2020-09-20,5487580
2020-09-21,5562663
2020-09-22,5646010
2020-09-23,5732518
2020-09-24,5818570
2020-09-25,5903932
2020-09-26,5992532
2020-09-27,6074702
2020-09-28,6145291
2020-09-29,6225763
2020-09-30,6312584
2020-10-01,6394068
2020-10-02,6473544
2020-10-03,6549373
2020-10-04,6623815
2020-10-05,6685082
2020-10-06,6757131
2020-10-07,6835655
2020-10-08,6906151
2020-10-09,6979423
2020-10-10,7053806
2020-10-11,7120538
2020-10-12,7175880
2020-10-13,7239389
2020-10-14,7307097
2020-10-15,7370468
2020-10-16,7432680
2020-10-17,7494551
2020-10-18,7550273
2020-10-19,7597063
2020-10-20,7651107
2020-10-21,7706946
2020-10-22,7761312
2020-10-23,7814682
2020-10-24,7864811
2020-10-25,7909959
2020-10-26,7946429
2020-10-27,7990322
2020-10-28,8040203
2020-10-29,8088851
2020-10-30,8137119
2020-10-31,8184082
2020-11-01,8229313
2020-11-02,8267623
2020-11-03,8313876
2020-11-04,8364086
2020-11-05,8411724
2020-11-06,8462080
2020-11-07,8507754
2020-11-08,8553657
2020-11-09,8591730
2020-11-10,8636011
2020-11-11,8683916
2020-11-12,8728795
2020-11-13,8773479
2020-11-14,8814579
2020-11-15,8845127
2020-11-16,8874290
2020-11-17,8912907
2020-11-18,8958483
2020-11-19,9004365
2020-11-20,9050597
2020-11-21,9095806
2020-11-22,9139865
2020-11-23,9177840
2020-11-24,9222216
2020-11-25,9266705
2020-11-26,9309787
2020-11-27,9351109
2020-11-28,9392919
2020-11-29,9431691
2020-11-30,9462809
2020-12-01,9499413
2020-12-02,9534964
2020-12-03,9571559
2020-12-04,9608211
2020-12-05,9644222
2020-12-06,9677203
2020-12-07,9703770
2020-12-08,9735850
2020-12-09,9767371
2020-12-10,9796744
2020-12-11,9826775
2020-12-12,9857029
2020-12-13,9884100
2020-12-14,9906165
2020-12-15,9932547
2020-12-16,9956557
2020-12-17,9979447
2020-12-18,10004599
2020-12-19,10031223
2020-12-20,10055560
2020-12-21,10075116
2020-12-22,10099066
2020-12-23,10123778
2020-12-24,10146845
2020-12-25,10169118
2020-12-26,10187850
2020-12-27,10207871
2020-12-28,10224303
2020-12-29,10244852
2020-12-30,10266674
2020-12-31,10266674
2021-01-01,10286709
