Date,Cases
2020-08-05,39780
2020-08-06,40544
2020-08-07,41396
2020-08-08,42168
2020-08-09,42794
2020-08-10,43426
2020-08-11,44254
2020-08-12,44716
2020-08-13,45484
2020-08-14,46070
2020-08-15,46574
2020-08-16,47116
2020-08-17,47546
2020-08-18,47978
2020-08-19,48472
2020-08-20,48814
2020-08-21,49204
2020-08-22,49622
2020-08-23,49830
2020-08-24,50106
2020-08-25,50408
2020-08-26,50644
2020-08-27,50896
2020-08-28,51094
2020-08-29,51340
2020-08-30,51492
2020-08-31,51638
2020-09-01,51846
2020-09-02,52098
2020-09-03,52272
2020-09-04,52414
2020-09-05,52556
2020-09-06,52642
2020-09-07,52746
2020-09-08,52930
2020-09-09,53048
2020-09-10,53128
2020-09-11,53214
2020-09-12,53302
2020-09-13,53384
2020-09-14,53478
2020-09-15,53556
2020-09-16,53626
2020-09-17,53722
2020-09-18,53770
2020-09-19,53796
2020-09-20,53824
2020-09-21,53884
2020-09-22,53944
2020-09-23,53960
2020-09-24,54000
2020-09-25,54032
2020-09-26,54080
2020-09-27,54088
2020-09-28,54110
2020-09-29,54156
2020-09-30,54192
2020-10-01,54218
2020-10-02,54242
2020-10-03,54270
2020-10-04,54296
2020-10-05,54346
2020-10-06,54362
2020-10-07,54412
2020-10-08,54452
2020-10-09,54488
2020-10-10,54526
2020-10-11,54570
2020-10-12,54620
2020-10-13,54674
2020-10-14,54714
2020-10-15,54742
2020-10-16,54756
2020-10-17,54780
2020-10-18,54798
2020-10-19,54810
2020-10-20,54886
2020-10-21,54916
2020-10-22,54952
2020-10-23,54990
2020-10-24,55026
2020-10-25,55050
2020-10-26,55078
2020-10-27,55106
2020-10-28,55130
2020-10-29,55158
2020-10-30,55170
2020-10-31,55190
2020-11-01,55202
2020-11-02,55220
2020-11-03,55244
2020-11-04,55260
2020-11-05,55288
2020-11-06,55304
2020-11-07,55316
2020-11-08,55330
2020-11-09,55338
2020-11-10,55342
2020-11-11,55350
2020-11-12,55352
2020-11-13,55364
2020-11-14,55422
2020-11-15,55498
2020-11-16,55516
2020-11-17,55554
2020-11-18,55570
2020-11-19,55584
2020-11-20,55612
2020-11-21,55642
2020-11-22,55668
2020-11-23,55686
2020-11-24,55706
2020-11-25,55730
2020-11-26,55746
2020-11-27,55772
2020-11-28,55784
2020-11-29,55804
2020-11-30,55824
2020-12-01,55846
2020-12-02,55878
2020-12-03,55898
2020-12-04,55912
2020-12-05,55930
2020-12-06,55944
2020-12-07,55974
2020-12-08,55986
2020-12-09,56000
2020-12-10,56022
2020-12-11,56050
2020-12-12,56060
2020-12-13,56074
2020-12-14,56096
2020-12-15,56120
2020-12-16,56144
2020-12-17,56186
2020-12-18,56252
2020-12-19,56336
2020-12-20,56396
2020-12-21,56438
2020-12-22,56474
2020-12-23,56524
2020-12-24,56548
2020-12-25,56594
2020-12-26,56616
2020-12-27,56674
2020-12-28,56698
2020-12-29,56762
2020-12-30,56810
2020-12-31,56850
2021-01-01,56920
